t,2--1,3--1,4--1,5--1,6--1,7--1
1.708,0.6665989870378034,15.28801297239346,,0.7209189577619924,,3.1265121369263236
1.75,0.6460712718301935,15.28801297239346,,0.7209189577619924,,1.5632560684631618
1.792,0.6408717761815328,5.945148970840076,,0.3604594788809962,,3.1265121369263236
1.833,0.6306018713947853,5.68599604807443,,0.3604594788809962,,3.1265121369263236
1.875,,5.463790381414081,,0.24030653465326685,,3.1265121369263236
1.917,,6.713942579419637,,0.24030631925399748,,3.1265121369263236
1.958,,7.5962724042111045,,0.44802201208601516,,3.1265121369263236
2.0,,15.192544808422209,,0.12015315962699874,,3.1265121369263236
2.042,,7.5962724042111045,,0.12015315962699874,,3.110364241160902
2.083,,7.5962724042111045,,0.12015315962699874,,3.110364241160902
2.125,,7.6400025635897855,,0.2400635635408747,,3.084856538984382
2.167,,7.667326903694194,,0.2400635635408747,,1.0663366878237297
2.208,,7.623368791033219,,0.23948195094579733,,1.1175064745447527
2.25,,10.35993601090832,,0.23948195094579733,,1.2698567227938757
2.292,,10.36000303580431,,0.11953658178240481,,1.0271271420272772
2.333,,5.084820422585587,,0.7124910645859819,,1.0320681562608973
2.375,,5.084790223690583,,0.7124910645859819,,1.0959688977167996
2.417,,2.530453801853084,,0.7124910645859819,,1.0415950791152881
2.458,,2.5462412489328363,,0.7124910645859819,,1.032718572113741
2.5,,5.189769810810446,,0.7124910645859819,,1.032077381246418
2.542,,2.569833465128574,,0.710787464304288,,1.0308584384111494
2.583,,2.5914434002122895,,0.7088806925891571,,1.5391027678552902
2.625,,2.6062056287863244,,0.7088806925891571,,1.5389151983187406
2.667,,2.640964911052086,,0.7088806925891571,,1.5389151983187406
2.708,,2.6690569661731094,,0.7088806925891571,,1.5389151983187406
2.75,,2.6873126447340296,,0.3562889276224895,,1.5371030445792666
2.792,,5.378928169710657,,0.23776374688258617,,1.5444326906814014
2.833,,10.707601702204926,,0.2354130600584225,,1.5425431100790905
2.875,,5.519882825934249,,0.2351818766227234,,1.0235032876882397
2.917,,5.547942263130783,,0.2364077047591567,,1.0222479915857092
2.958,,5.5346904576346345,,0.11704422565292999,,1.0209701733735528
3.0,,5.477633276890031,,0.11704422565292999,,1.0209701733735528
3.042,,10.652487120500561,,0.11650639483367824,,1.0183492144667665
3.083,,10.554731173383933,,0.11711291539722588,,1.0170075862649408
3.125,,5.337465701759142,,0.11665238439688433,,0.5103775115395371
3.167,,5.240525194738586,,0.23277729757861823,,0.5096765689613498
3.208,,5.214966110829689,,0.23345670751468592,,0.5082462754041267
3.25,,7.754978869539249,,0.23293457284876756,,0.5075175612431105
3.292,,15.414922799397107,,0.23293457284876756,,0.5075175612431105
3.333,,15.246682788422468,,0.11595138830041082,,0.5060346068932311
3.375,,15.193254789990206,,0.11569648369149622,,0.5052808268710915
3.417,,15.22218672319536,,0.11533687871783403,,0.502287589151044
3.458,,15.22218672319536,,0.11533687871783403,,0.502287589151044
3.5,,15.169023331733062,,0.11508687991473254,,1.0030660209028783
3.542,,15.094938072747123,,0.11508687991473254,,1.0030660209028783
3.583,,15.049176703254027,,0.2278023094589327,,0.9971737908895978
3.625,,3.743615798323857,,0.6844974260509613,,2.977084667239068
3.667,,3.7343591128743685,,0.6830391821939643,,2.972623004465043
3.708,,15.012382411042436,,0.6830391821939643,,2.972623004465043
3.75,,3.731102128542566,,0.6830391821939643,,2.972623004465043
3.792,,3.7116367332478006,,0.6836511737964003,,2.9855240797035485
3.833,,3.7116367332478006,,0.6836511737964003,,2.9855240797035485
3.875,,3.7116367332478006,,0.6786839101799631,,2.9855240797035485
3.917,,3.690085016833681,,0.6786839101799631,,3.000058345438811
3.958,,3.6720446432534612,,0.6786839101799631,,0.5000496817065467
4.0,,1.8466875810335972,,0.6786839101799631,,0.5001865224915045
4.042,,1.8466875810335972,,0.6786839101799631,,0.5002917626771588
4.083,,1.2311250540223981,,0.6786839101799631,,0.5002560049045895
4.125,,1.2372122444244797,,0.6786839101799631,,0.5001405022129253
4.167,,2.5529298534605824,,0.6772515795036466,,0.4992383982258831
4.208,,1.2386287528881348,,0.6786839101799631,,0.5000027992244345
4.25,,1.2474346812448545,,0.6780830075176477,,0.4978324822861486
4.292,,1.250254597337191,,0.6776184423325926,,0.5000031711729502
4.333,,1.2799125644965659,,0.3388092211662963,,0.5000025832564924
4.375,,5.134409741283543,,0.3388092211662963,,0.5000025604076116
4.417,,5.156886015062599,,0.34535232200917043,,0.4978324775929344
4.458,,5.217146075746574,,0.23207459066900454,,0.4978324775929344
4.5,,5.607367641046475,,0.23074708955112272,,2.9869948655576066
4.542,,5.991465518799329,,0.33535408847739145,,2.982427554120849
4.583,,5.697340146009296,,0.6712955864614697,,0.5016534803723698
4.625,,2.636912827086419,,0.6699002768947611,,0.9977037265479477
4.667,,2.613390872618374,,0.6699002768947611,,1.1491854444442093
4.708,,2.576402798906604,,0.6718817389258531,,1.034328975650796
4.75,,2.557837170461393,,0.6718817389258531,,1.0066818771623616
4.792,,2.5567052205147123,,0.6718817389258531,,3.0095109226882872
4.833,,2.565508754687953,,0.6704816491028386,,3.0039132727799127
4.875,,2.5648077631784343,,0.6710617558242005,,3.017190868305037
4.917,,2.594223900464394,,0.6704816491028386,,3.0038872854001886
4.958,,2.6100158066451717,,0.3352408245514193,,3.003720081364932
5.0,,2.6287849653868753,,0.3352408245514193,,3.0721085399684585
5.042,,2.6516712789827395,,0.22349388303427953,,3.003627051290988
5.083,,2.787670461757792,,0.22349388303427953,,3.003627051290988
5.125,,6.2502583295155905,,0.22396057964195104,,3.0084049480848676
5.167,,7.39329334921308,,0.11211696540890763,,1.0048804249744465
5.208,,8.24156644922643,,0.11201855452905712,,0.5002499644479531
5.25,,8.541006448422404,,0.11202824963516125,,0.5002499644479531
5.292,,8.234552367798196,,0.33383689993130133,,0.5002499644479531
5.333,,8.088649604881208,,0.6686309395399164,,0.5005262942544658
5.375,,8.037976763007308,,0.6672381107086724,,0.9995592263165134
5.417,,8.182768881530132,,0.6735216171361699,,1.0010525885089316
5.458,,8.278805584143706,,0.6735331898607353,,0.9971737908895978
5.5,,11.867500450391102,,0.11225360746377824,,1.0020307912596156
5.542,,7.956901889214122,,0.11225360337148314,,1.6831749834322571
5.583,,7.755081268266769,,0.11225360300370722,,2.3193532128287604
5.625,,7.751110946261813,,0.11225360289020071,,1.0180951401028628
5.667,,7.666193117257352,,0.4401224553183533,,1.0426970085406557
5.708,,1.8677271122009462,,0.4401224553151144,,1.1047061930460025
5.75,,1.7947018935213714,,0.11225360285602852,,1.158836479028305
5.792,,1.723757241166317,,0.11225360285602831,,1.2005497329243957
5.833,,3.4476046440331825,,0.11225360285602831,,1.232304559796392
5.875,,3.4132170239773343,,0.11225360285602831,,1.228163706538435
5.917,,3.3447737560920734,,0.11225360285602831,,1.2223398130217935
5.958,,3.205526689089399,,0.11235913192349702,,1.2561392272420144
6.0,,1.525024312391851,,0.11225360285602831,,1.3049343060461476
6.042,,1.4889797185151212,,0.22450720571205662,,1.546632756562077
6.083,,1.4839046641264972,,0.22450720571205662,,1.5545701186052947
6.125,,1.4895653324163707,,0.6735216171361699,,1.5624886722689384
6.167,,1.4669572929788786,,0.6735216171361699,,1.5538724760077673
6.208,,1.4175221714798512,,0.6735216171361699,,1.5033657903367728
6.25,,1.3805430116857638,,0.6735216171361699,,1.4592174533087587
6.292,,1.3591267847178088,,0.6735216171361699,,1.41585656586203
6.333,,1.3610324871779302,,0.3372902001139189,,1.4008064063417023
6.375,,1.3484694224464022,,0.2248602458886607,,1.4104009086420355
6.417,,1.3484694224464022,,0.22486029376840014,,1.3991092175229631
6.458,,1.3502951408233497,,0.3348371147290631,,1.3703901739227988
6.5,,1.3502951408233497,,0.3348371147290631,,1.3384350960687268
6.542,,1.3628993596811503,,0.6696742294581262,,1.3231678135941887
6.583,,1.3628993596811503,,0.6696742294581262,,1.2988950913002038
6.625,,1.3610324871779302,,0.6696742294581262,,1.2914258116733843
6.667,,1.3591267847178088,,0.6696742294581262,,1.3010862592805408
6.708,,0.5306624167744236,,0.6696742294581262,,1.3019376746838134
6.75,,0.574276976870401,,0.6648025376157214,,1.3026216158829749
6.792,,0.611157762367958,,0.6648025376157214,,1.298787043298845
6.833,,0.6333619082047215,,0.6648025376157214,,1.2989924557833703
6.875,,0.6374408131163387,,0.6648025376157214,,1.257838857500477
6.917,,0.6424599747698605,,0.6745804002278378,0.17497129175234488,1.2214607171195015
6.958,,0.6355214544859888,,0.11325356007870278,0.20843648501268994,1.202787430061881
7.0,,0.6290840371842555,,0.11326235957298507,0.24215401470637488,1.1977633868189015
7.042,,0.6156223696043958,,,0.1900024534503597,1.1823830205968842
7.083,,0.6161911569095572,,,0.14519532988444464,1.1841052528304084
7.125,,0.6273974692749106,,,0.1819814748640692,1.1855524748711683
7.167,,1.318114937126615,,,1.0291473376195535,1.1767559744739324
7.208,,1.447613637103262,,,0.9199604997698024,1.174313311426959
7.25,,1.6008667445197298,,,0.7784046528572566,1.1479762904413735
7.292,,1.7819925572193718,,,0.6370654674851008,1.145950500559194
7.333,,1.8981615416337585,,,0.5251833331752862,1.1457440647736425
7.375,,1.8942087172080664,,0.637125371125719,0.4573920404387691,0.5726238025767239
7.417,,1.9261337484897658,,0.6571645429833478,0.4499815447877736,0.5768000280998657
7.458,,2.023381280419913,,0.6778702592123552,0.4444684713377707,0.5795604268383056
7.5,,8.459408362464456,,0.6890002847871151,0.11478689533454715,0.5789659582249835
7.542,,8.879699343389234,,0.696205932318807,0.11526313356229304,0.4467276126835804
7.583,,9.184288740364565,,0.7024461450502533,0.11727902861598424,0.43389125599505707
7.625,,9.145114939908872,,0.7034927091724466,0.11909115672881045,0.42756756085660663
7.667,,8.920190889054279,,0.7055698192844664,0.12234389351734176,0.5528340436847957
7.708,,8.830926220758858,,0.7013327743914448,0.1251760177555633,0.5513443558790201
7.75,,9.522873424891982,,0.7023418696530117,0.12216908988005616,0.5543107559974974
7.792,,10.428893424035124,,0.7043430254380965,0.4468425698265634,0.557197480548757
7.833,,11.078007524011358,,0.7053348783416562,0.1202736861568643,0.5599997606047378
7.875,,11.249465227863034,,0.7068776945672062,0.1228901128930766,0.5672252534119844
7.917,,11.225800418147815,,0.7073006665932342,0.13091627065567168,0.5613584335240531
7.958,,11.047323251270619,,0.709241892052993,0.14262276018433895,0.5509692214506561
8.0,,11.557775419381233,,0.7156091077651542,0.1537291860944331,0.5483661342136179
