t,2--1,3--1,4--1,5--1,6--1,7--1
1.417,10.137504089395343,3.8818519967393113,,10.403388507472272,,4.582642029128702
1.458,10.29138387033298,3.8818519967393113,,10.4833178087992,,4.631365025674502
1.5,10.375388876534775,3.8818519967393113,,10.4833178087992,,4.648321472774502
1.542,10.545291303450417,3.8999982936912874,,10.4833178087992,,4.698088950410847
1.583,10.817176263552167,3.8999982936912874,,10.4833178087992,,4.722978800717307
1.625,10.981404223671877,3.8999982936912874,,10.403388507472272,,4.731712881537074
1.667,11.070629887338027,3.8999982936912874,,10.403388507472272,,4.7565855581590295
1.708,11.25114220969356,3.9246434515947772,,10.403388507472272,,4.797678481026629
1.75,11.608626365252192,3.9246434515947772,,10.403388507472272,,4.797678481026629
1.792,11.702809015380257,3.9246434515947772,,10.403388507472272,,4.797678481026629
1.833,11.893399528630102,3.9246434515947772,,10.403388507472272,,4.797678481026629
1.875,,3.949305449258121,,10.403388507472272,,4.797678481026629
1.917,,3.949305449258121,,10.403388507472272,,4.797678481026629
1.958,,3.949305449258121,,10.403388507472272,,4.797678481026629
2.0,,3.949305449258121,,10.403388507472272,,4.797678481026629
2.042,,3.949305449258121,,10.403388507472272,,4.822586307255594
2.083,,3.949305449258121,,10.403388507472272,,4.822586307255594
2.125,,3.9267002530826365,,10.413908562905817,,4.8624627467889985
2.167,,3.9267002530826365,,10.413908562905817,,4.8624627467889985
2.208,,3.935398115021186,,10.43920007385372,,4.867946523281747
2.25,,3.9108076820931164,,10.43920007385372,,4.867946523281747
2.292,,3.9108076820931164,,10.457049895197805,,4.867946523281747
2.333,,3.9332989818655744,,10.526447800939287,,4.844641286205953
2.375,,3.9332989818655744,,10.526447800939287,,4.844641286205953
2.417,,3.9519401496688444,,10.526447800939287,,4.844641286205953
2.458,,3.9273576312500373,,10.526447800939287,,4.844641286205953
2.5,,3.908710055401074,,10.526447800939287,,4.844641286205953
2.542,,3.8930532847101493,,10.55167736721543,,4.850331810536306
2.583,,3.87069447141927,,10.580059632611185,,4.873562889101182
2.625,,3.87069447141927,,10.580059632611185,,4.873562889101182
2.667,,3.84621733345228,,10.580059632611185,,4.873562889101182
2.708,,3.827598992081515,,10.580059632611185,,4.873562889101182
2.75,,3.818101070991568,,10.525165699152348,,4.879308532013797
2.792,,3.7799958918703664,,10.514639144017881,,4.856152064931371
2.833,,3.7885199955483446,,10.619631720430357,,4.862100741946495
2.875,,3.7661621870817785,,10.630070802651503,,4.885182158323468
2.917,,3.7569090135925407,,10.574951449010117,,4.891181045260857
2.958,,3.747701863519723,,10.679723779852342,,4.897302713044683
3.0,,3.747701863519723,,10.679723779852342,,4.897302713044683
3.042,,3.7410332176107017,,10.729024804041618,,4.90990706230193
3.083,,3.774123486851501,,10.673459846509887,,4.91638417208173
3.125,,3.7832081987381603,,10.71559751189609,,4.898334945164083
3.167,,3.816411381836256,,10.73987895729243,,4.905071475219379
3.208,,3.835116005541606,,10.708623567145674,,4.91887520083084
3.25,,3.868482494238235,,10.732627490308712,,4.925937920013082
3.292,,3.8923321758281304,,10.732627490308712,,4.925937920013082
3.333,,3.9352822402497187,,10.780379763642477,,4.940373575136686
3.375,,3.949120898013893,,10.804131293506856,,4.947743644818342
3.417,,3.941615031470664,,10.83781713096349,,4.97722829310883
3.458,,3.941615031470664,,10.83781713096349,,4.97722829310883
3.5,,3.955429343594068,,10.861359704304439,,4.984716754236582
3.542,,3.974842408153094,,10.861359704304439,,4.984716754236582
3.583,,3.986929064832259,,10.974427809524425,,5.014171096032723
3.625,,4.006821428287594,,10.956944050570645,,5.0384861959303695
3.667,,4.016753490120121,,10.980336407509645,,5.046048549536613
3.708,,3.9967007472356073,,10.980336407509645,,5.046048549536613
3.75,,4.020259827585922,,10.980336407509645,,5.046048549536613
3.792,,4.041343773121493,,10.97050701800388,,5.024243516230304
3.833,,4.041343773121493,,10.97050701800388,,5.024243516230304
3.875,,4.041343773121493,,11.050799772181522,,5.024243516230304
3.917,,4.064946994871928,,11.050799772181522,,4.999974400068884
3.958,,4.084917656858845,,11.050799772181522,,4.999974400068884
4.0,,4.0613258447334255,,11.050799772181522,,4.999974400068884
4.042,,4.0613258447334255,,11.050799772181522,,4.999974400068884
4.083,,4.0613258447334255,,11.050799772181522,,4.999974400068884
4.125,,4.041343773121493,,11.050799772181522,,4.999974400068884
4.167,,4.027546133272728,,11.074171293179859,,5.007740605192354
4.208,,4.037757895213213,,11.050799772181522,,4.999974400068884
4.25,,4.016753490120121,,11.06059275464856,,5.021769596245967
4.292,,4.017763673199173,,11.068175733503438,,4.999974400068884
4.333,,4.017763673199173,,11.068175733503438,,4.999974400068884
4.375,,3.9942070770871365,,11.068175733503438,,4.999974400068884
4.417,,3.9731655447272582,,11.07803645627741,,5.021769596245967
4.458,,3.9298433731057356,,11.07803645627741,,5.021769596245967
4.5,,3.9063429614463554,,11.07803645627741,,5.021769596245967
4.542,,3.8928205471741477,,11.182210472000294,,5.02945997104753
4.583,,3.9137607315494196,,11.172425606928188,,4.983519695994708
4.625,,3.923722372221279,,11.195696223272682,,5.011507792298207
4.667,,3.9003700315349192,,11.195696223272682,,4.991412218830076
4.708,,3.911285043100528,,11.162678735681009,,4.986030889740727
4.75,,3.911285043100528,,11.162678735681009,,4.986030889740727
4.792,,3.911285043100528,,11.162678735681009,,4.986030889740727
4.833,,3.8978623602808877,,11.185988475651254,,4.993962214301157
4.875,,3.898956956917377,,11.176318624786585,,4.972338726360594
4.917,,3.8547173966787875,,11.185988475651254,,4.993962214301157
4.958,,3.831403454758165,,11.185988475651254,,4.993962214301157
5.0,,3.808115956212221,,11.185988475651254,,4.993962214301157
5.042,,3.8047320888058724,,11.185988475651254,,4.993962214301157
5.083,,3.735179619362818,,11.185988475651254,,4.993962214301157
5.125,,3.632161439329966,,11.162678735681009,,4.986030889740727
5.167,,3.50579062859205,,11.149070931832954,,4.975716389467082
5.208,,3.4356645415623164,,11.158895350113394,,4.9975016045405525
5.25,,3.388116496187507,,11.158895350113394,,4.9975016045405525
5.292,,3.4367301332386164,,11.240365140465768,,4.9975016045405525
5.333,,3.4330531812418035,,11.216950273286388,,4.994742591343281
5.375,,3.430624668874415,,11.240365140465768,,5.002204840252992
5.417,,3.3774842079724094,,11.135500048075933,,4.994742591343281
5.458,,3.3532432231588754,,11.135500048075933,,5.014171096032723
5.5,,3.530459691526848,,11.135500048075933,,4.989866622476427
5.542,,3.77031166372255,,11.135500048075933,,5.009520355153876
5.583,,3.868431414478895,,11.135500048075933,,4.960918858569446
5.625,,3.8704129263519733,,11.135500048075933,,4.9123625249503915
5.667,,3.9132851913770685,,11.135500048075933,,4.863854554465063
5.708,,4.015575910959463,,11.135500048075933,,4.810980769540097
5.75,,4.178967006762502,,11.135500048075933,,4.806809154912891
5.792,,4.3509606926584405,,11.135500048075933,,4.778690052797204
5.833,,4.3508469064052075,,11.135500048075933,,4.75085711128326
5.875,,4.3946809987842155,,11.135500048075933,,4.789726606019363
5.917,,4.484608255694257,,11.135500048075933,,4.853163200827727
5.958,,4.679418221989935,,11.135500048075933,,4.8743685806798975
6.0,,4.917954382141611,,11.135500048075933,,4.873321944451161
6.042,,5.037006150412407,,11.135500048075933,,4.849244248952368
6.083,,5.054233052373945,,11.135500048075933,,4.824484859344096
6.125,,5.035025880894739,,11.135500048075933,,4.8000347990421055
6.167,,5.112623275330747,,11.135500048075933,,4.826650909776787
6.208,,5.290922534333429,,11.135500048075933,,4.98880581705927
6.25,,5.432644935011365,,11.135500048075933,,5.139741155777596
6.292,,5.5182489848121135,,11.135500048075933,,5.297146745534708
6.333,,5.510522394326589,,11.11802239950478,,5.354058894966608
6.375,,5.561861377912041,,11.11802239950478,,5.317636959849354
6.417,,5.561861377912041,,11.11802239950478,,5.360553633745826
6.458,,5.554341249741027,,11.199475312150959,,5.472893882864716
6.5,,5.554341249741027,,11.199475312150959,,5.603558978712618
6.542,,5.502974190078585,,11.199475312150959,,5.668215265626334
6.583,,5.502974190078585,,11.199475312150959,,5.774138381331817
6.625,,5.510522394326589,,11.199475312150959,,5.8075345344706735
6.667,,5.5182489848121135,,11.199475312150959,,5.764414116668377
6.708,,5.432644935011365,,11.199475312150959,,5.760644419343221
6.75,,5.299515014405355,,11.281545384736868,,5.7576197942302425
6.792,,5.209871297469504,,11.281545384736868,,5.774618740382895
6.833,,5.170152755992644,,11.281545384736868,,5.773705587440884
6.875,,5.179379773548261,,11.281545384736868,,5.962607972617157
6.917,,5.140413231531332,,11.11802239950478,11.980869475542342,6.140189279018982
6.958,,5.1500279482302656,,11.037180633715673,11.78638291015973,6.235515779886509
7.0,,5.121814415905256,,11.037180633715673,11.692825343994127,6.261670779500942
7.042,,5.13198771701289,,,11.692825343994127,6.343122211120632
7.083,,5.058029449537571,,,11.68776808307213,6.333896401584645
7.125,,4.964361139969121,,,11.590017007581809,6.326164517361419
7.167,,4.799767399988324,,,11.495624298491926,6.373453938360388
7.208,,4.576608588240069,,,11.40417653832041,6.386711218394028
7.25,,4.414762755122168,,,11.39950186524165,6.533235975732916
7.292,,4.278321153756739,,,11.306297950168688,6.544785308213745
7.333,,4.248409036027486,,,11.21620137168184,6.545964522610664
7.375,,4.290308286178684,,11.77162351382815,11.12677588468108,6.548802168414141
7.417,,4.19023198946655,,11.412666858062739,11.038014381748347,6.501386645825084
7.458,,4.040732694326684,,11.064064100871681,11.038014381748347,6.470421074912748
7.5,,3.8572720707580173,,10.885336574740785,10.949908731412783,6.477064750917129
7.542,,3.6580891702999976,,10.772674652484282,10.862452724116954,6.447491773546905
7.583,,3.5060072741009622,,10.676975100295335,10.68945976896593,6.563049237896248
7.625,,3.4660195012195345,,10.661091298050016,10.603908982546196,6.711501554739279
7.667,,3.4626500040813895,,10.629706366417306,10.514513277888481,6.783229149574773
7.708,,3.4103730719900667,,10.693924872551184,10.514513277888481,6.8015568854809345
7.75,,3.13365985917318,,10.67856029102371,10.59944671928101,6.765158278864302
7.792,,2.8806377822042077,,10.648220723609851,10.595144439161276,6.7301093973124315
7.833,,2.7239786139240523,,10.633247029600435,10.421733276913836,6.696431434096356
7.875,,2.6820978399963704,,10.610039130732453,10.253115267151927,6.611130194650057
7.917,,2.6787890490716397,,10.603694233916537,10.00122291330106,6.680223857079222
7.958,,2.689441280432901,,10.57467146827759,9.920437109814811,6.8061878123183766
8.0,,2.5486592801940873,,10.480582092397462,9.836523477267228,6.838496701437757
